id,title,text,loc,hiking_url
65,貴子坑親山步道,貴子坑親山步道位在大屯山系的西南尾稜上，這裡以地質景觀聞名。早年曾因過度開採礦石而導致水土失衡，但1970年代末期政府在此設置「貴子坑水土保持教學園區」後，歷經三十年的整治規畫，這片曾經滿目瘡夷，被當地居民形容為「鬼子坑」的小山谷，如今已擁有露營場、水土保持教學園區及親山步道等設施，成了全國知名的戶外地質教室。要想認識地球老爺爺臉上飽含歲月的皺紋，貴子坑親山步道絕對是你不可錯過的山徑。,台北市北投區,https://hiking.biji.co/index.php?q=trail&act=detail&id=65
66,風尾步道,"「風尾步道」的兩端，分別連接東昇路和十八份產業道路，往昔是頂湖居民往來陽明山地區的路徑。近年來，經市府整理成親山步道後，步徑更加方便好走。再加以當地居民和市府於步道兩旁遍植緋寒、八重、河津、吉野等櫻花樹種，更和附近的「十八拐圳步道」成為台北近郊知名的賞櫻路線。

短短才500公尺的小徑，不但可以賞花，還可以眺望近處紗帽山、七星山山景，又可以見識到當地居民為克服環境所開闢的梯田，兼具自然與人文之美，十分適合全家相偕而行。",台北市北投區,https://hiking.biji.co/index.php?q=trail&act=detail&id=66
67,十八拐圳步道,"十八拐圳步道位在北投泉源里(舊名「十八份」)，早年當地居民為引大坑溪(今名「南磺溪」)水灌溉農田，自行集資開鑿了「十八拐圳」，而十八拐圳步道即是為維護水圳所修築的道路。

水圳邊的農田現在多轉作園藝農業，附近農家種了許多櫻花與掌葉槭，因此每年2月櫻花盛開時，「十八拐圳步道」和鄰近的「十八頂圳步道」、「風尾步道」成了不少人賞櫻的勝地。走進步道可以賞櫻、泡湯、走水圳路，並欣賞紗帽山渾圓的山景，在順著十八拐圳拐來拐去間，步道也帶著我們拐入了一處處幽微的祕境中。",台北市北投區,https://hiking.biji.co/index.php?q=trail&act=detail&id=67
68,關渡親山步道,"關渡平原是台北境內最大的生態溼地，放眼望去一望無際的綠色平原，成群的候鳥飛躍英姿，淡水河依偎著觀音山景象，最能感受山環水抱的大自然風光。

位於關渡平原北邊的關渡親山步道，隨著路徑坡度的漸漸升高，可以遠眺整個台北盆地的山光水色及樓房林立交會景觀。步道前段為台北藝術大學與北台科技技術學院間的柏油路面，中段則為泥土路面，樹蔭較少、陡峭岩塊居多；至2130公尺指標處則為步道終點，這裡可連接忠義山千山步道續行，也可循往行天宮方向一般步道縮短行程。",台北市北投區,https://hiking.biji.co/index.php?q=trail&act=detail&id=68
69,大屯主峰步道,大屯山主峰標高1092公尺，位於台灣北部的陽明山國家公園內，為一錐狀火山，是觀賞夕陽和秋天賞芒花的極佳地點。大屯火山群附近延伸至金山、萬里等地，地熱資源豐富，多處溫泉可供民眾選擇。,臺北市北投區,https://hiking.biji.co/index.php?q=trail&act=detail&id=69
70,天母水管路步道(天母古道),"天母水管路是日治時期所開闢的運水路，為引取陽明山湧泉，在此地鋪設水管供給至天母地區，並於沿途設置便道，即俗稱「水管路」。步道可見日本人遺留的三角浦發電廠、黑色大水管及調整井等，沿途林蔭茂密、景緻優美、加以原始林相與豐富生態，步行其間，讓人倍覺涼爽舒適。

由天母出發先須爬行1300階梯，到達調整井後則為平坦的森林浴步道，除了可以呼吸新鮮空氣，耳邊還可以聽到黑色大水管內的潺潺流水聲和鳥叫蟲鳴。在此可以徜徉於蓊鬱的水源保護林內，體驗自然的寧靜與原始，了解天母古道的種種文化歷史面貌。",台北市北投區,https://hiking.biji.co/index.php?q=trail&act=detail&id=70
71,擎天崗環形步道,"擎天崗草原位於魚路古道最高點，故有嶺頭之稱，步道沿線視野寬闊，已眺望鄰近的七星山、七股山、磺嘴山、竹篙山等山岳景觀為主要特色，自古即為軍事重地，步道沿線可看到碉堡等遺跡，夏季時豔陽高照，亦有「太陽谷」之稱。

步道以大草原景觀為主，平緩、走起來舒服又閒適，非常適合闔家同樂如放風箏、野餐、漫步踏青，即使只是靜靜躺著，也頗愜意。步道上常常可看到牛群優閒嚼草、散步，為擎天崗帶來許些活潑氣息；天晴時遠近山峰一覽無遺，頗有芳草碧連天之感；雲霧四起時，縹緲動人如同在夢境，使人感到格外心曠神怡。",臺北市北投區,https://hiking.biji.co/index.php?q=trail&act=detail&id=71
72,百拉卡公路人車分道,"百拉卡公路人車分道以百拉卡公路入口站(原七星山站)為起點，至二子坪遊客服務站止，沿途可眺望位於七星山西北麓的小油坑火山噴氣口，以及竹子湖地區的梯田地景等景觀；步行沿線除可造訪大屯自然公園、二子坪等遊憩景點外，其植物林相與動物生態亦極為豐富多樣。此外，百拉卡公路人車分道另可連接陽金公路段人車分道及百拉卡公路入口站(原七星山站)至冷水坑段人車分道。

公路在上，步道在下，稱之為人車分道，步道坡度和緩，全程幾乎均覆蓋在林蔭之下，走起來十分輕鬆涼爽；在觀景台處並可俯瞰竹子湖的田園景色、天晴時七星山及小油坑清晰可辨，令人感覺十分舒坦自在。","臺北市北投區,新北市三芝區",https://hiking.biji.co/index.php?q=trail&act=detail&id=72
73,金包里大路(擎天崗至上磺溪停車場段),"金包里大路歷經了清領、日治時期及二戰後等各個不同時期之統治經營，留下許多先民生活的人文遺跡與殘存的歷史記憶。金包里大路故又稱「魚路古道」，曾是台北和金山間挑運魚貨、茶葉、硫磺的必經之路，如今經濟價值雖早已消失，卻是陽明山區最有文化氣息的休閒古道。

金包里大路最引人入勝的，在於它背後蘊藏的豐富人文史跡；進入這條古道彷彿走入時光隧道，隨處可見先民在土地上留下的歷史痕跡。小土地公廟、憨丙厝地、打石場、山豬豐厝地及許顏橋等皆為先民奮鬥的遺蹟。在鬱鬱蒼蒼的氛圍中，遙想那段辛苦的歲月，更當珍惜現下所擁有的。","臺北市北投區,新北市金山區",https://hiking.biji.co/index.php?q=trail&act=detail&id=73
74,軍艦岩、丹鳳山親山步道,"軍艦岩是大屯火山系最南端的一個山嶺，雖然僅有海拔 192 公尺，但山頭特殊的雪白巨岩猶如一艘凌駕於綠樹之上的艦艇，登頂後不僅可以遠觀北面的大屯火山群、東望五指山系，並可西眺觀音山、南瞰淡水河與基隆河蜿蜒穿越的台北盆地，360的景致遼闊宜人。續往丹鳳山，一路平緩好走，至丹鳳山頂景色美好，且石壁上寫著大大的「丹鳳」非常特別，可順拜訪弘法大師日據時代的遺留。

由於軍艦岩是2000多萬年前沉積的古老地層，走訪步道間，可以觀賞沿途奇特的地質景觀與特殊生態系統，是一條看起來平凡卻很不平凡的步道。",台北市北投區,https://hiking.biji.co/index.php?q=trail&act=detail&id=74
75,虎山親山步道,"位於台北市信義區的虎山，與附近的象、豹、獅山並稱四獸山，因為形狀似踞蹲的虎躍狀而得此名。

虎山是台北市民假日休閒的好去處，海拔雖只有140公尺，卻展望良好，經常在轉彎之處看到台北101，感覺101是一路陪伴上山的。步道中有多處平台為欣賞台北101及俯瞰台北盆地的好地點，分別為120高地涼亭、復興園、十方禪寺等，也是欣賞101跨年煙火的最佳熱門處，同時亦是攝影愛好者捕捉台北101風貌的搶手地點。

除景色寬闊外，生態也十分豐富，由於虎山溪流經，培育了溪谷型生態環境，除多種蕨類外，也是孕育螢火蟲、蛙類及蜻蜓等豐富生態的最佳地點，兼具郊山健行與生態觀察的特色。",臺北市信義區,https://hiking.biji.co/index.php?q=trail&act=detail&id=75
76,象山親山步道,"位於台北市信義區的象山，與附近的虎、豹、獅山並稱四獸山，因為外型似象頭而得此名。山頂雖僅有183公尺，但可清楚俯瞰台北盆地及台北地標101大樓，擁有極佳的視野，是許多攝影愛好者拍攝夜景與跨年煙火的最佳地點。

象山與虎山地質相同，主要由砂岩組成，步道中可見黃褐色或赭紅色的岩壁與巨石，十分特殊；除此之外，生態多樣豐富、精采可期，因此為大台北地區享受戶外綠林的好去處。",台北市信義區,https://hiking.biji.co/index.php?q=trail&act=detail&id=76
77,南港山攀岩步道,"南港山位於台北盆地東郊，是南港山系的最高峰，與四獸山等支稜相連，是台北地區熱門的登山健行路線。

南港山系步道系統發達，除了四獸山步道等可輕易接近的休閒路線外，亦有需要手腳並用、具高度挑戰性，適合進階山友的「南港山攀岩步道」。攀岩步道位於南港山北側山腰處，大致與稜線上的「南港山縱走親山步道」平行，沿途共五條分別為一、二、三、四、五號攀岩路線，難度各不相同，此五條攀岩路線均可與親山步道相連。","台北市信義區,台北市南港區",https://hiking.biji.co/index.php?q=trail&act=detail&id=77
78,南港山縱走親山步道(拇指山、南港山、象山、九五峰),"南港山位於台北盆地東郊，因與四獸山等支稜相連，而成為熱門的登山健行路線。從象山親山步道入口的靈雲宮牌樓進入，沿途石階完備平整，並有步道指引圖。沿線林相以相思林為主，步道旁有多處早覺會闢建的涼亭及座椅設施，供山友休憩使用。可串連象山、虎山，及麗山橋口親山步道。

南港山縱走路線，還有拇指山的360度超廣角視野也是一絕。整個大台北地區、觀音山、大屯山、七星山，還有再遠一點的汐止、木柵、烏來、三峽群山，通通一覽無遺。夜幕低垂時，還可俯瞰大台北和桃園地區的景色。","台北市信義區,台北市南港區",https://hiking.biji.co/index.php?q=trail&act=detail&id=78
79,栳寮古道,栳寮古道是昔日茶行林立的茶山區，由於古道曾經是運送、製造樟腦的場區，舊名就叫腦寮古道；約110年前，腦寮古道變成茶商與村民最熱絡常走的道路，後來才取諧音栳寮之名，並且沿用至今。,台北市南港區,https://hiking.biji.co/index.php?q=trail&act=detail&id=79
80,麗山橋口親山步道,"麗山橋口親山步道位於南港公園的南方，這裡曾是依山傍水的灌溉水源之地，南港區的三大舊埤塘（後山埤、東新埤、三重埤）即位於此地，如今古埤塘不再引水，反而成為池畔垂釣、賞景、環湖散步、單車騎乘的遊山玩水之地。步道前段為北興宮步道，後段才是古意盎然的麗山橋口步道。

此步道已有百年的歷史，曾是先民挑運米茶、來往松山（錫口）和四分子（研究院路四段）之間的捷徑，走在林間小徑、深山古道中，只見罕見的蛇木林筆筒樹及滿地的泛黃落葉，此地人煙較少，步道幽靜的氣氛讓人體會自然原始的美妙。",台北市南港區,https://hiking.biji.co/index.php?q=trail&act=detail&id=80
81,更寮古道(土庫岳),更寮古道親山步道是早年南港通往深坑和石碇的五條古道中，保存最完整，而且仍在使用中的古道。這條古道不僅是往山豬窟與土庫岳必經的便道，也是探訪古厝遺跡的百年老路。現今古道沿途已鋪上花崗石步階，然而起訖狹窄的路況，仍在在顯現古老粗獷的原始味，部份未鋪設的碎石路段，點綴著日日春小白花，更顯小徑純樸古意未減。,"台北市南港區,新北市深坑區",https://hiking.biji.co/index.php?q=trail&act=detail&id=81
82,牛寮埔登山步道,"牛寮埔登山步道是「八里觀音山登山步道系統」六條步道中的一條。步道從觀音山北麓靠近八里渡船頭的牛寮埔果園往上直攻，全程由1300階左右的石階構成，坡度陡峭，行走的艱難較之觀音山南麓的「硬漢嶺登山步道」有過之而無不及，可説是觀音山山徑裡好漢坡裡的好漢坡。

由於一般山友攀登觀音山，多從南麓的凌雲禪寺（硬漢嶺登山步道）或觀音山遊客中心（楓櫃斗湖登山步道）上行，北麓的牛寮埔步道因此顯得較少人挑戰，建議喜歡觀音山的朋友不妨來這裡試試看，山徑上不同的風景（尤其是關渡一帶的展望），及好漢坡的艱難挑戰，保證能讓你得到雙倍的享受與滿足。",新北市八里區,https://hiking.biji.co/index.php?q=trail&act=detail&id=82
